product_id,text,rate,count,label
6,Review 45 for Solid Gold Petite Micropave : Satisfaction Guaranteed. Return or exchange any order within 30 days.Designed and sold by Hafeez Center in the United States. Satisfaction Guaranteed. Return or exchange any order within 30 days.,4.9,70,positive
6,Review 46 for Solid Gold Petite Micropave : Satisfaction Guaranteed. Return or exchange any order within 30 days.Designed and sold by Hafeez Center in the United States. Satisfaction Guaranteed. Return or exchange any order within 30 days.,2.9,70,negative
6,Review 47 for Solid Gold Petite Micropave : Satisfaction Guaranteed. Return or exchange any order within 30 days.Designed and sold by Hafeez Center in the United States. Satisfaction Guaranteed. Return or exchange any order within 30 days.,3.4,70,negative
6,Review 48 for Solid Gold Petite Micropave : Satisfaction Guaranteed. Return or exchange any order within 30 days.Designed and sold by Hafeez Center in the United States. Satisfaction Guaranteed. Return or exchange any order within 30 days.,3.9,70,positive
6,Review 49 for Solid Gold Petite Micropave : Satisfaction Guaranteed. Return or exchange any order within 30 days.Designed and sold by Hafeez Center in the United States. Satisfaction Guaranteed. Return or exchange any order within 30 days.,4.4,70,positive
6,Review 50 for Solid Gold Petite Micropave : Satisfaction Guaranteed. Return or exchange any order within 30 days.Designed and sold by Hafeez Center in the United States. Satisfaction Guaranteed. Return or exchange any order within 30 days.,4.9,70,positive
7,"Review 1 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",2.0,400,negative
7,"Review 2 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",2.5,400,negative
7,"Review 3 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",3.0,400,negative
7,"Review 4 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",3.5,400,positive
7,"Review 5 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",4.0,400,positive
7,"Review 6 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",2.0,400,negative
7,"Review 7 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",2.5,400,negative
7,"Review 8 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",3.0,400,negative
7,"Review 9 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",3.5,400,positive
7,"Review 10 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",4.0,400,positive
7,"Review 11 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",2.0,400,negative
7,"Review 12 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",2.5,400,negative
7,"Review 13 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",3.0,400,negative
7,"Review 14 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",3.5,400,positive
7,"Review 15 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",4.0,400,positive
7,"Review 16 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",2.0,400,negative
7,"Review 17 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",2.5,400,negative
7,"Review 18 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",3.0,400,negative
7,"Review 19 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",3.5,400,positive
7,"Review 20 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",4.0,400,positive
7,"Review 21 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",2.0,400,negative
7,"Review 22 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",2.5,400,negative
7,"Review 23 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",3.0,400,negative
7,"Review 24 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",3.5,400,positive
7,"Review 25 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",4.0,400,positive
7,"Review 26 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",2.0,400,negative
7,"Review 27 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",2.5,400,negative
7,"Review 28 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",3.0,400,negative
7,"Review 29 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",3.5,400,positive
7,"Review 30 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",4.0,400,positive
7,"Review 31 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",2.0,400,negative
7,"Review 32 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",2.5,400,negative
7,"Review 33 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",3.0,400,negative
7,"Review 34 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",3.5,400,positive
7,"Review 35 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",4.0,400,positive
7,"Review 36 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",2.0,400,negative
7,"Review 37 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",2.5,400,negative
7,"Review 38 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",3.0,400,negative
7,"Review 39 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",3.5,400,positive
7,"Review 40 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",4.0,400,positive
7,"Review 41 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",2.0,400,negative
7,"Review 42 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",2.5,400,negative
7,"Review 43 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",3.0,400,negative
7,"Review 44 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",3.5,400,positive
7,"Review 45 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",4.0,400,positive
7,"Review 46 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",2.0,400,negative
7,"Review 47 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",2.5,400,negative
7,"Review 48 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",3.0,400,negative
7,"Review 49 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",3.5,400,positive
7,"Review 50 for White Gold Plated Princess: Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",4.0,400,positive
8,Review 1 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.0,100,negative
8,Review 2 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.4,100,negative
8,Review 3 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.9,100,negative
8,Review 4 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,2.4,100,negative
8,Review 5 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,2.9,100,negative
8,Review 6 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.0,100,negative
8,Review 7 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.4,100,negative
8,Review 8 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.9,100,negative
8,Review 9 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,2.4,100,negative
8,Review 10 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,2.9,100,negative
8,Review 11 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.0,100,negative
8,Review 12 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.4,100,negative
8,Review 13 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.9,100,negative
8,Review 14 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,2.4,100,negative
8,Review 15 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,2.9,100,negative
8,Review 16 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.0,100,negative
8,Review 17 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.4,100,negative
8,Review 18 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.9,100,negative
8,Review 19 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,2.4,100,negative
8,Review 20 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,2.9,100,negative
8,Review 21 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.0,100,negative
8,Review 22 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.4,100,negative
8,Review 23 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.9,100,negative
8,Review 24 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,2.4,100,negative
8,Review 25 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,2.9,100,negative
8,Review 26 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.0,100,negative
8,Review 27 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.4,100,negative
8,Review 28 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.9,100,negative
8,Review 29 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,2.4,100,negative
8,Review 30 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,2.9,100,negative
8,Review 31 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.0,100,negative
8,Review 32 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.4,100,negative
8,Review 33 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.9,100,negative
8,Review 34 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,2.4,100,negative
8,Review 35 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,2.9,100,negative
8,Review 36 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.0,100,negative
8,Review 37 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.4,100,negative
8,Review 38 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.9,100,negative
8,Review 39 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,2.4,100,negative
8,Review 40 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,2.9,100,negative
8,Review 41 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.0,100,negative
8,Review 42 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.4,100,negative
8,Review 43 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.9,100,negative
8,Review 44 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,2.4,100,negative
8,Review 45 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,2.9,100,negative
8,Review 46 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.0,100,negative
8,Review 47 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.4,100,negative
8,Review 48 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,1.9,100,negative
8,Review 49 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,2.4,100,negative
8,Review 50 for Pierced Owl Rose Gold Plated Stainless Steel Double: Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,2.9,100,negative
9,"Review 1 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",2.3,203,negative
9,"Review 2 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",2.8,203,negative
9,"Review 3 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",3.3,203,negative
9,"Review 4 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",3.8,203,positive
9,"Review 5 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",4.3,203,positive
9,"Review 6 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",2.3,203,negative
9,"Review 7 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",2.8,203,negative
9,"Review 8 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",3.3,203,negative
9,"Review 9 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",3.8,203,positive
9,"Review 10 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",4.3,203,positive
9,"Review 11 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",2.3,203,negative
9,"Review 12 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",2.8,203,negative
9,"Review 13 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",3.3,203,negative
9,"Review 14 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",3.8,203,positive
9,"Review 15 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",4.3,203,positive
9,"Review 16 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",2.3,203,negative
9,"Review 17 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",2.8,203,negative
9,"Review 18 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",3.3,203,negative
9,"Review 19 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",3.8,203,positive
9,"Review 20 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",4.3,203,positive
9,"Review 21 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",2.3,203,negative
9,"Review 22 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",2.8,203,negative
9,"Review 23 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",3.3,203,negative
9,"Review 24 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",3.8,203,positive
9,"Review 25 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",4.3,203,positive
9,"Review 26 for WD 2TB Elements Portable External Hard Drive - USB 3.0 : USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",2.3,203,negative
